incident,incident_date,post_url,source,account_type,comment_id,user_screen_name,text,likes,created_at,is_reply,topic_id,topic_label
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198916855005607,NebulosaRosette,脱去安乐了不好？留个定时炸弹，还可能被不法分子钻漏洞,390,Tue Aug 12 20:30:31 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198914530575040,是月er-,也是会挑选人，研判了力量不如自己。,204,Tue Aug 12 20:21:17 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198933447416545,W-9332,下手的时候可清醒了,106,Tue Aug 12 21:36:28 +0800 2025,False,2,回复  |  还不如制造双赢的撞残蓝光还大喝一声有理的淫魔硬盘太君快递权力大  |  网页链接  |  62了  |  真是飞来横祸  |  推卸责任么
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198928229175950,Emet-Selch的狗,你们编辑新闻学本科有毕业吗？,86,Tue Aug 12 21:15:44 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198954859075473,网聚思想,精神病鉴定需医学+法学双重标准，重点在于行为时的控制力，而非病史标签。,36,Tue Aug 12 23:01:33 +0800 2025,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198933576129136,有志者事竟成的橙子,发作也不行，既然有危害为啥不锁起来,50,Tue Aug 12 21:36:59 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198951487641071,薛亦墨,支持精神病也要判刑，监护人也要当责。,33,Tue Aug 12 22:48:09 +0800 2025,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198956634310373,珑瞳,搭讪的时候不挺会挑人的，也没见去搭讪保安呀,19,Tue Aug 12 23:08:36 +0800 2025,False,5,保安一点用都没有  |  安检  |  保安是不是也应该限制一下年龄了  |  保安干嘛去了  |  如果在场为什么不制止行凶行为  |  一直不清楚的一点
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198998035497037,沉睡的彩之死神,我需要了解加害者的信息谢谢，我并不想了解被害者隐私,7,Wed Aug 13 01:53:06 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198963458445440,吴晶京UAly,还能骑电动车，说明问题不大,13,Tue Aug 12 23:35:43 +0800 2025,False,14,枝糊  |  飙车致三死案  |  这态度太嚣张  |  抖得慌  |  太憋屈了  |  根本没悔意
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198928767357202,森森0605-,才19岁她的人生本有无限可能,9,Tue Aug 12 21:17:52 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5199128948114316,轻舟远影-杨,嫌疑人的信息真是简洁明啊！很会抓重点,0,Wed Aug 13 10:33:18 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198985457044284,没头脑的阿瑶,让我这个本地人都害怕了,0,Wed Aug 13 01:03:08 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5199231972542600,无畏kk99,今年精神病杀人已经很多起了，普通人真的伤不起啊,0,2025-08-13,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5199217548596824,用户7853254499,《男23岁江西高安杀人犯席某，以搭讪为借口性骚扰被制止后拿剪刀捅死19岁女孩，致一死三伤》,0,2025-08-13,False,24,有认识杀人凶手一家人的吗  |  凭什么放出来杀人  |  持剪刀行凶致一死三伤  |  有种别跑啊  |  以搭讪为借口性骚扰被制止后拿剪刀捅死19岁女孩  |  丧心病狂的凶手
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5199094467529410,Finalost,死刑死刑死刑死刑死刑死刑死刑死刑死刑,0,2025-08-13,False,13,杀人偿命  |  枪毙  |  77事变自导自演  |  青岛路虎女  |  东朱村支部书记蔡珍荣抱团新官不理旧账  |  厦门的已经比较后面了
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5199033603981969,十面埋伏i,精神病，未成年，老年人。,0,2025-08-13,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5199031363698782,Sommerfug1yvia,把污名都赖给精神病。那真有这种病的人怎么办,0,2025-08-13,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5199012544119508,西区天使Angel,精神病不是犯罪合理的借口,0,2025-08-13,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5199008889046160,和鱼豆腐,难道发作了就能随意sha人吗,0,2025-08-13,False,2,回复  |  还不如制造双赢的撞残蓝光还大喝一声有理的淫魔硬盘太君快递权力大  |  网页链接  |  62了  |  真是飞来横祸  |  推卸责任么
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5199004117239076,LBJ_救赎,杀人就要偿命 精神疾病不能当作犯罪的挡箭牌,0,2025-08-13,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198998063285403,Kiki9232,我一直很好奇，精神病人杀人，为什么从轻或者减轻，对于被伤害的人和他的家庭来看，伤害确实造成，近几年这简直是免死金牌了，如何来保护被害者一家？,0,2025-08-13,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198993848009468,月亮是否知晓,自首的时候脑子可清楚了 杀人的时候脑子可清楚了,0,2025-08-13,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/7516679696/PFv2A0j95,九派新闻,新闻媒体,5198984885046809,念念不忘肖小月,放他出来找下一个受害者？,0,2025-08-13,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5198891884743836,最最爱香菜_,真是飞来横祸，本来开开心心旅游,49793,Tue Aug 12 18:51:19 +0800 2025,False,2,回复  |  还不如制造双赢的撞残蓝光还大喝一声有理的淫魔硬盘太君快递权力大  |  网页链接  |  62了  |  真是飞来横祸  |  推卸责任么
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5198892750340943,忿忿也平平,才十九岁，刚入大学,35880,Tue Aug 12 18:54:44 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5198892519393256,听岱-,希望给一个合理的宣判,19540,Tue Aug 12 18:53:50 +0800 2025,False,12,支持法院判决  |  罪有应得  |  正义不会缺席  |  正义永远不会缺席  |  法官判的真公平  |  切实维护公平正义不断满足群众司法期待
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5198897003888786,wjnydhylyhfyplbfmjkpafc,持续关注！19岁，那么小的年纪，一定要严惩凶手！,13336,Tue Aug 12 19:11:38 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5198892607473334,404企划,持续关注！！！！,2399,Tue Aug 12 18:54:11 +0800 2025,False,13,杀人偿命  |  枪毙  |  77事变自导自演  |  青岛路虎女  |  东朱村支部书记蔡珍荣抱团新官不理旧账  |  厦门的已经比较后面了
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5199149104630917,啵里啵气地爱祺,持续关注！一定要严惩凶手！,161,Wed Aug 13 11:53:25 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5199221541306787,小人物什么时候才肯放弃,逝者安息🙏请做好受害家属和另一名受害者的安抚工作,62,Wed Aug 13 16:41:14 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5199234628585763,芋头565,持续关注，希望罪犯得到应有的惩罚，而不是一句有精神病就轻飘飘的带过,308,Wed Aug 13 17:33:15 +0800 2025,False,11,法网恢恢  |  严厉打击犯罪分子  |  疏而不漏  |  正义不会迟到  |  犯罪分子终会受到应有的惩罚  |  维护公平正义
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5199234575894258,懒maobukishwhb,精神病史不是免死金牌，强烈要求严惩凶手,627,Wed Aug 13 17:33:03 +0800 2025,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5199231675270983,c墨卿染,精神病不是免死金牌！精神病不是免死金牌！,442,Wed Aug 13 17:21:31 +0800 2025,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5199227959642765,墨尐墨_所愿皆可得,诊疗史不代表作案时候也是发病期吧？这不能当免死金牌吧？,368,Wed Aug 13 17:06:45 +0800 2025,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5199164076196555,夏日的糖纸,严惩，精神疾病并不是可以随意伤害他人致死的理由,585,Wed Aug 13 12:52:53 +0800 2025,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5199155301190760,阿秋想踮脚亲你,严查是否在发病时行凶！,80,Wed Aug 13 12:18:02 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5199152369897173,打不s的fzl,还受害者一个公道,62,Wed Aug 13 12:06:23 +0800 2025,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5199151750975236,用户2421448740,精神病不是免死金牌,316,Wed Aug 13 12:03:56 +0800 2025,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5199151346225709,A我有吉士先走,23岁男子席某景区搭讪被拒 持剪刀行凶致一死三伤,373,Wed Aug 13 12:02:19 +0800 2025,False,24,有认识杀人凶手一家人的吗  |  凭什么放出来杀人  |  持剪刀行凶致一死三伤  |  有种别跑啊  |  以搭讪为借口性骚扰被制止后拿剪刀捅死19岁女孩  |  丧心病狂的凶手
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5199147827463383,囫囵小公主,括号里那句精神病史有必要放在警情通报里吗！,300,Wed Aug 13 11:48:20 +0800 2025,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5198896961422559,好好取名hhqm,太心痛了务必追究凶手以及其监护人的责任！！,2939,2025-08-12,False,-1,outliers / noise
2025年8月景区故意捅人事件,2025-08-10,https://weibo.com/1642512402/PFuoLbbII,中国新闻周刊,新闻媒体,5198892682973874,404企划,她才19岁花一般年纪跟朋友外出拍照游玩却天降祸事，必须要讨回公道啊！,4117,2025-08-12,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170933779660933,楊婷岚Aking,有预谋的 有目标的  行凶,1133,Tue May 27 15:15:46 +0800 2025,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171016600130063,hadi胖丹,这至少证明她行凶的时候是有意识而且可以明辨是非，她说“我站这里违法了吗”,445,Tue May 27 20:44:53 +0800 2025,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171002037504213,-栗棠,我觉得不是所有的精神病都没有负刑事责任的能力的。也不是所有的未成年都不具备负刑事责任的能力的。建议加强律法的完善和案例的弹性。,391,Tue May 27 19:47:01 +0800 2025,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170968097719216,eijuil,这个妈妈，支持你，你要挺住,214,Tue May 27 17:32:09 +0800 2025,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170976381732371,小露882018,真的是很过分，就这么随意的剥夺别人的生命,198,Tue May 27 18:05:04 +0800 2025,False,4,太可怕啦  |  真的是很过分  |  社会缺少公平正义每个人都可能成为受害者  |  太可恶了  |  就这么随意的剥夺别人的生命  |  太危险啦
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171069603549148,雷母米露,“我在这犯法吗”这句话说明凶手意识清醒，有逻辑思维能力！,97,Wed May 28 00:15:30 +0800 2025,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171009235195909,风过未止,太可怕啦 太危险啦,64,Tue May 27 20:15:37 +0800 2025,False,4,太可怕啦  |  真的是很过分  |  社会缺少公平正义每个人都可能成为受害者  |  太可恶了  |  就这么随意的剥夺别人的生命  |  太危险啦
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171013417699133,落殇_anxx,这是蓄意杀人，望周知,59,Tue May 27 20:32:14 +0800 2025,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170996051971843,夕又35,保安干嘛去了？保安都来了，好像都不起作用,39,Tue May 27 19:23:14 +0800 2025,False,5,保安一点用都没有  |  安检  |  保安是不是也应该限制一下年龄了  |  保安干嘛去了  |  如果在场为什么不制止行凶行为  |  一直不清楚的一点
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170984394949936,飘逸斑马爱遛狗,肯定是计划好的，不然为啥随身带刀！,32,Tue May 27 18:36:54 +0800 2025,False,10,不然为啥随身带刀  |  肯定是计划好的  |  刀怎么带上火车的  |  回复  |  26分我记得  |  概率比较低了
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170948149608589,用户7875929909,她肯定嫉妒她女儿,36,Tue May 27 16:12:52 +0800 2025,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170981511629425,用户7869242779,//@楊婷岚Aking:有预谋的 有目标的  行凶,27,Tue May 27 18:25:27 +0800 2025,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171165044933348,半黄半青的香蕉,现在小孩子在家千万别开门，世界是美好的，但是在总有些事我们无法理解,17,Wed May 28 06:34:45 +0800 2025,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171062052752561,crazy_lele1159,保安是不是也应该限制一下年龄了,16,Tue May 27 23:45:30 +0800 2025,False,5,保安一点用都没有  |  安检  |  保安是不是也应该限制一下年龄了  |  保安干嘛去了  |  如果在场为什么不制止行凶行为  |  一直不清楚的一点
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171027443450410,ICE-M灯得冷灯,一直不清楚的一点，当时保安在干嘛啊,12,Tue May 27 21:27:57 +0800 2025,False,5,保安一点用都没有  |  安检  |  保安是不是也应该限制一下年龄了  |  保安干嘛去了  |  如果在场为什么不制止行凶行为  |  一直不清楚的一点
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171603604507507,VAE观,请问心理疾病和精神疾病是一样的吗。感觉精神病心还是不清晰的。心理疾病是意识很清晰，思维很缜密的，很多犯罪分子都以此为借口逃避法律制裁，悲哀啊,3,Thu May 29 11:37:26 +0800 2025,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171042118537614,Aisaka·heiji,精神疾病不是肆意剥夺他人生命的挡箭牌,5,Tue May 27 22:26:17 +0800 2025,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5180013055837198,颖颖you饭饭,你们信不信精神病家属最希望的结果是那个精神病人被判无期，这样不仅他们这个家人还活着，他们家里也省了照顾她的麻烦。,0,2025-06-21,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5177948919567257,大块壮壮,踩点，故意行凶，成都警方就这一点做何认定,0,2025-06-15,False,6,中国社会始终与善良正义站在一起  |  反正我们中国比美国安全  |  踩点  |  不愧是上海人  |  跑上海危害老百姓干嘛  |  但也是被他逼得走投无路
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5173064344275877,用户7755058194,咋不把这老婆子杀了呢,0,2025-06-02,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5172278413493319,火星欧巴女一殿下,死刑啊，吓死人了这么个出生还活着,0,2025-05-31,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5172158898898528,那边的公主,保安一点用都没有,0,2025-05-31,False,5,保安一点用都没有  |  安检  |  保安是不是也应该限制一下年龄了  |  保安干嘛去了  |  如果在场为什么不制止行凶行为  |  一直不清楚的一点
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171976866106566,kumis---,有认识杀人凶手一家人的吗,0,2025-05-30,False,24,有认识杀人凶手一家人的吗  |  凭什么放出来杀人  |  持剪刀行凶致一死三伤  |  有种别跑啊  |  以搭讪为借口性骚扰被制止后拿剪刀捅死19岁女孩  |  丧心病狂的凶手
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171972919003563,用户6191774589,很好奇一个问题，行凶的时候保安在场吗？如果在场为什么不制止行凶行为。,0,2025-05-30,False,5,保安一点用都没有  |  安检  |  保安是不是也应该限制一下年龄了  |  保安干嘛去了  |  如果在场为什么不制止行凶行为  |  一直不清楚的一点
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171961988648277,Yami莜,精神病在没发病的情况下，都知道不伤害父母 还知道跟保安周旋，还知道搬家 算什么精神病,0,2025-05-30,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171920846719955,魔鬼中的天使200105,回复@hadi胖丹:是的 当下伤害别人的时候没有精神病 就不要用精神病去给自己辩护 另外精神病也不能成为违法的挡箭牌 只要有伤害别人的能力 就要承担相应的法律责任,5,2025-05-30,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170933779660933,楊婷岚Aking,有预谋的 有目标的  行凶,1133,Tue May 27 15:15:46 +0800 2025,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171016600130063,hadi胖丹,这至少证明她行凶的时候是有意识而且可以明辨是非，她说“我站这里违法了吗”,445,Tue May 27 20:44:53 +0800 2025,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171002037504213,-栗棠,我觉得不是所有的精神病都没有负刑事责任的能力的。也不是所有的未成年都不具备负刑事责任的能力的。建议加强律法的完善和案例的弹性。,391,Tue May 27 19:47:01 +0800 2025,False,0,精神病不是免死金牌  |  精神病  |  我觉得不是所有的精神病都没有负刑事责任的能力的  |  悲哀啊  |  都知道不伤害父母  |  精神病在没发病的情况下
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170968097719216,eijuil,这个妈妈，支持你，你要挺住,214,Tue May 27 17:32:09 +0800 2025,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170976381732371,小露882018,真的是很过分，就这么随意的剥夺别人的生命,198,Tue May 27 18:05:04 +0800 2025,False,4,太可怕啦  |  真的是很过分  |  社会缺少公平正义每个人都可能成为受害者  |  太可恶了  |  就这么随意的剥夺别人的生命  |  太危险啦
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171069603549148,雷母米露,“我在这犯法吗”这句话说明凶手意识清醒，有逻辑思维能力！,97,Wed May 28 00:15:30 +0800 2025,False,-1,outliers / noise
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171009235195909,风过未止,太可怕啦 太危险啦,64,Tue May 27 20:15:37 +0800 2025,False,4,太可怕啦  |  真的是很过分  |  社会缺少公平正义每个人都可能成为受害者  |  太可恶了  |  就这么随意的剥夺别人的生命  |  太危险啦
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5171013417699133,落殇_anxx,这是蓄意杀人，望周知,59,Tue May 27 20:32:14 +0800 2025,False,24,有认识杀人凶手一家人的吗  |  凭什么放出来杀人  |  持剪刀行凶致一死三伤  |  有种别跑啊  |  以搭讪为借口性骚扰被制止后拿剪刀捅死19岁女孩  |  丧心病狂的凶手
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170996051971843,夕又35,保安干嘛去了？保安都来了，好像都不起作用,39,Tue May 27 19:23:14 +0800 2025,False,5,保安一点用都没有  |  安检  |  保安是不是也应该限制一下年龄了  |  保安干嘛去了  |  如果在场为什么不制止行凶行为  |  一直不清楚的一点
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170984394949936,飘逸斑马爱遛狗,肯定是计划好的，不然为啥随身带刀！,32,Tue May 27 18:36:54 +0800 2025,False,10,不然为啥随身带刀  |  肯定是计划好的  |  刀怎么带上火车的  |  回复  |  26分我记得  |  概率比较低了
2024年6月9日成都女子遇害案,2024-06-09,https://m.weibo.cn/detail/5170887701040700,大象新闻 ,新闻媒体,5170948149608589,用户7875929909,她肯定嫉妒她女儿,36,Tue May 27 16:12:52 +0800 2025,False,-1,outliers / noise
